SMILES,matched_by,matched_query,pubchem_cid,MW,nHBAcc,ALogP,FMF,HybRatio,nAcid,S1,S2,S3,S4,S5,S6
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,Name,Guanosine,135398635,283.2411294,8,-2.3158,0.424242424,0.5,0,63568054.1,60319944.78,81751112.73,45765459.09,64060127.59,66762967.54
C(CCCC(=O)O)CCCC(=O)O,Name,Azelaic acid,2266,188.2212948,4,1.871,0,0.777777778,2,11868301.65,24796696.21,25089648.91,10757577.89,40728289.57,40305490.59
C12=C(NC(=O)N1)NC(=O)NC2=O,Name,Uric acid,1175,168.1104701,3,1.0359,0.5625,0,0,547216055.3,484971225.1,518339385.2,290015121.3,370614219.5,404741097.6
CC(C)CC(C(=O)O)NC(=O)CN,Name,Glycyl-L-leucine,92843,188.2245604,5,-0.0957,0,0.75,1,4435422.984,9837978.244,10603954.75,4081108.575,19223310.02,19383974.25
CCCCCC(C=CC1C(C(=O)CC1=O)CC=CCCCC(=O)O)O,Name,Prostaglandin K2,5283037,350.4499652,5,3.1381,0.090909091,0.65,1,1066929.146,537507.8157,407375.2043,1040295.043,1023857.274,1234605.183
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,Name,Uridine,6029,244.2017481,6,-0.6721,0.379310345,0.555555556,0,576316431.8,83132398.39,24236799.64,31625204.57,34861969.45,41255314.92
CC(=O)NC(CCC(=O)O)C(=O)O,Name,N-Acetyl-DL-glutamic acid,185,189.1662274,6,-0.9025,0,0.571428571,2,21419971.3,84021236.23,30888455.53,23059942.92,45790013.5,34247903.67
CC(C)C(CC(=O)O)(C(=O)O)O,Name,2-Isopropylmalic acid,77,176.167465,5,0.0925,0,0.714285714,2,4212998.537,4356616.775,2161694.842,5320624.311,3135567.101,2480687.004
C1=C(C=C(C(=C1O)O)O)C(=O)O,Name,Gallic acid,370,170.1198204,5,0.6322,0.333333333,0,1,730096.0662,8088235.822,1050283.183,5521914.429,5029708.935,2017421.346
C1=CC(=C(C=C1O)O)C(=O)O,Name,"2,4-Dihydroxybenzoic acid",1491,154.1204155,4,0.8996,0.352941176,0,1,301771.6793,18395055.76,1820034.555,5217046.539,4610223.868,3398269.048
C1=COC(=C1)C(=O)O,Name,2-Furoic acid,6919,112.0836573,2,0.8296,0.416666667,0,1,8502182.322,7416148.958,7861618.225,28064335.64,6539450.682,24003766.98
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,Name,Adenosine 3'5'-cyclic monophosphate,6714006,329.2063552,10,-2.0639,0.529411765,0.5,1,3732575.467,9253830.8,1668578.905,11244115.11,9930313.381,6965096.213
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,Name,Thymidine,5789,242.2289606,5,0.5804,0.35483871,0.6,0,1425680.44,4983918.343,3144781.77,7918883.6,27750900.92,20636294.73
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,Name,Adenosine 5'-monophosphate,6083,347.2216417,11,-2.8304,0.378378378,0.5,2,19188907.91,41808790.79,12656967.01,11288995.95,6001054.341,12220401.74
CC(CCC(=O)O)CC(=O)O,Name,3-Methyladipic acid,12292,160.16806,4,0.7542,0,0.714285714,2,615866.3251,1412201.414,1465389.383,2326219.123,2076045.211,2123160.7
CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,Name,"1,3-Dimethyluric acid",70346,196.1637049,3,1.4477,0.409090909,0.285714286,0,38327036.74,47764933.2,50072092.16,21505048.78,71174277.72,345938705
C1=CC(=CC2=C1C=CC(=O)O2)O,Name,Umbelliferone,5281426,162.1424824,2,1.902,0.555555556,0,0,196674.2712,161556.1254,213175.252,18039426.45,4584632.464,263218.6633
,,,,,,,,,,257114.2175,683101.0159,258711.9699,838834.7761,736996.7518,410938.8884
,,,,,,,,,,264867.9245,2586447.619,266513.8598,341611.4101,271017.8493,423331.4343
C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O,Name,Oroxin B,10077207,594.5191657,13,-0.6243,0.430555556,0.444444444,0,213810913.9,76404045.42,356040.0789,340760390,193616631.8,156265422
CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)O,Name,Prostaglandin H2,445049,352.4658467,5,4.7119,0.122807018,0.75,1,471845.207,543480.6861,441764.638,428529.5826,480084.0435,418480.3981
CCCCCC(C=CC=CC=CC=CC(C(CCCC(=O)O)O)O)O,Name,15(R)-Lipoxin A4,9841438,352.4658467,5,3.2433,0,0.55,1,575741070.1,46653183.92,52241302.82,52585406.76,35803510.86,26960910.46
C(C(=CC(=O)O)C(=O)O)C(=O)O,Name,trans-Aconitic acid,444212,174.1084895,6,-0.4124,0,0.166666667,3,318148.8157,263806.8294,280427.6851,604245.4407,333796.0759,347021.3447
CCC1CCC(=O)O1,Name,gamma-caprolactone,12756,114.1426328,2,1.1777,0.277777778,0.833333333,0,247441.8678,7894538.993,248979.5145,1003512.648,5857225.323,395479.8265
CCCCCC(C=CC1C(C(CC1=O)O)CCCCCCC(=O)O)O,Name,Prostaglandin D1,5280936,354.4817282,5,3.479,0.084745763,0.8,1,4994729.061,3164617.156,2498399.901,2386027.394,3046555.379,1987094.602
C1C(NCC1=O)C(=O)O,Name,4-Oxoproline,107541,129.1141828,4,-0.928,0.3125,0.6,1,390165303.3,27781508.82,17455302.99,113108535.2,66947428.41,51529462.67
CCC=CCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,Name,Prostaglandin E3,5280937,350.4499652,5,2.5898,0.090909091,0.6,1,152576703.1,538309693,447100410.4,170729355.5,1205120436,476363139.1
,,,,,,,,,,52993748.99,15491791.39,10125875.51,16444004.84,16973278.03,8061280.097
CCCCCC1C(CCC1=O)CC(=O)OCCC,Name,Prohydrojasmon,20056433,254.3657128,3,3.5338,0.113636364,0.866666667,0,211935124.1,19161814.77,8652368.367,25559686.13,21721719.47,15744271.19
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Name,Theophylline,2153,180.1643,3,0.6163,0.428571429,0.285714286,0,2687745.828,7657391.419,3886768.798,40302457.45,4415592.49,3632886.631
CCCCC(C(=O)O)O,Name,2-Hydroxycaproic acid,99824,132.1579192,3,1.1251,0,0.833333333,1,53436272.17,19716372.09,37389341.21,17036089.03,21299910.88,29616669.96
,,,,,,,,,,70026333.49,74314554.62,69899309.6,46885875.15,63516489.4,54965268.6
C(C(C1C(=C(C(=O)O1)O)O)O)O,Name,Ascorbic acid,54670067,176.124371,6,-1.7593,0.25,0.5,0,438427.2411,531655.5961,431235.4967,450746.7019,457418.5574,429221.7655
C(C(C(=O)O)O)C(=O)O,Name,D-(+)-Malic acid,92824,134.0876127,5,-0.9555,0,0.5,2,600041.4117,703448.1238,923924.2389,811708.6296,578606.0767,809184.4543
C=CC1C(OC=C2C1=CCOC2=O)OC3C(C(C(C(O3)CO)O)O)O,Name,Gentiopicrin,88708,356.3252338,9,-1.7086,0.377777778,0.5625,0,30179576.24,22995607.22,86635285.49,6003342.626,6359824.505,28412115.27
C1=CC(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)(CO)O,Name,Monotropein,73466,390.3399251,11,-3.4121,0.326530612,0.6875,1,1842293.455,80173075.23,49498975.13,783535013.2,302453445.2,234815346.6
CCCCCC(C=CC1C(CC(=O)C1CCCCC(=O)O)O)O,Name,"2,3-dinor Prostaglandin E1",16061101,326.4284934,5,2.5666,0.094339623,0.777777778,1,1878802.711,1245410.254,1360981.347,2612185.617,1135211.005,2558593.989
C(CCCCCCCC(=O)O)CCCCCCCO,Name,16-Hydroxyhexadecanoic acid,10466,272.4240933,3,5.1419,0,0.9375,1,159193698.5,20900480.47,20975971.6,459420615.6,50260605.38,36984335.88
CC(CC(=O)O)O,Name,3-Hydroxybutyric acid,441,104.1046844,3,-0.2762,0,0.75,1,47920460.3,83721065.26,6821141.452,13849137.65,1082606.647,671650.8546
CC(C1=CC2=C(C=C1)C=C(C=C2)O)C(=O)O,Name,O-Desmethylnaproxen,13393711,216.2330705,3,2.5727,0.357142857,0.153846154,1,168919246.6,82231447.7,62156776.93,50484483.12,36849718.93,39984536.09
C(CC(=O)O)C(=O)O,Name,Succinic acid,1110,118.0882078,4,-0.41,0,0.5,2,298238.3629,281050.4984,254126.8298,722092.5531,404069.2912,388641.4355
CC(CCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O)O,Name,19(R)-Hydroxy-prostaglandin E2,5283038,368.4652516,6,1.73,0.086206897,0.7,1,3123608.346,2995922.665,4261384.163,3691872.456,4108561.07,4708053.214
C(C(C(=O)O)O)O,Name,"(2R)-2,3-Dihydroxypropanoic acid",439194,106.0774719,4,-1.1992,0,0.666666667,1,49744528.61,32182878.46,17889189.79,41132756.79,25683830.29,23453707.69
CCCC(C(=O)O)O,Name,2-Hydroxyvaleric acid,98009,118.1313018,3,0.6689,0,0.8,1,31581693.84,25575728.2,27020120.98,21548664.89,16684279.41,31722137.78
,,,,,,,,,,4109684.933,157098548.1,5026509.133,55540501.04,90867285.37,3063411.922
C1=CC(=CC=C1C(=S)N)OC2=NC=C(C=C2)C(F)(F)F,Name,4-{[5-(trifluoromethyl)-2-pyridyl]oxy}benzene-1-carbothioamide,2777785,298.2851394,2,3.6223,0.448275862,0.076923077,0,18200090.88,14946739.64,22666112.47,11655733.1,12693131.33,14593446.71
C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C(C(=C(C=C2)O)O)CC(=O)O)O)O,Name,Salvianolic acid D,75412558,418.3517008,10,2.3257,0.375,0.15,2,869581.2724,6419522.312,768583.8543,363527.1977,261727.7628,331845.2985
C(C(C(C(=O)O)O)O)O,Name,L-Threonic acid,5460407,136.1034943,5,-1.7099,0,0.75,1,846706.6147,918308.2808,1638070.487,3571524.197,2252205.444,2064066.616
,,,,,,,,,,19271605.04,11034340.21,12293489.42,7854319.499,7044791.169,12244226.08
C1OC2=C(O1)C=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl,Name,"N-(1,3-benzodioxol-5-yl)-7-chloroquinolin-4-amine",2823703,298.7242765,2,3.9989,0.625,0.0625,0,5946985.208,86308409.01,63298886.21,33028797.41,37680296.68,19709232.76
CC1=CC=C(C=C1)O,Name,4-Methylphenol,2879,108.1380822,1,2.0488,0.375,0.142857143,0,239959.0032,283654.6856,235498.3841,258762.3472,250268.8848,397855.4794
,,,,,,,,,,28561298.21,23497063.78,9506496.1,9363042.433,8347765.127,7503641.79
CC1=CC(=C(C(=O)O1)C(=O)CCC(C)C)O,Name,Pogostone,54695756,224.2535025,3,2.4187,0.1875,0.5,0,219894.674,192892.9782,231514.3672,229979.8478,222670.9542,230624.3399
CCC(=O)C1=CC=C(C=C1)O,Name,4'-Hydroxypropiophenone,6271,150.1748405,2,1.9694,0.285714286,0.222222222,0,187784887.8,22731283.05,27855571.68,11655272.88,13930190.93,21540735.54
,,,,,,,,,,18064090.24,11389568.77,7846303.315,4032872.704,7245775.784,4347616.633
CCCCOC(=O)C1=CC=CC=C1C(=O)O,Name,Monobutyl phthalate,8575,222.237621,4,2.6185,0.2,0.333333333,1,39282854.82,55549137.78,27112863.43,67068340.57,31320323.37,28405687.21
CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=O)C)C,Name,Apo-13-zeaxanthinone,44482347,274.3985156,2,3.3604,0.130434783,0.5,0,554929.1676,36108425.26,473537.0246,18211239.32,557182.7508,535131.5929
,,,,,,,,,,108186094.5,4287849.046,2440267.649,4717092.091,3068764.543,2638614.151
C(C=CC(=O)O)C(=O)O,Name,Glutaconic acid,5280498,130.0989437,4,0.023,0,0.2,2,52823400.69,8325942.722,4760910.232,11358071.52,6357174.608,4696402.338
C1C(C(C(C1=O)CCC(=O)CCCCC(=O)O)CCC(=O)O)O,Name,tetranor-PGDM,44600448,328.3581869,7,0.3347,0.106382979,0.75,2,34987678.98,35118950.03,36980380.47,30258080.6,39089357.44,32847165.19
CCCCCCCCCCCC(=O)O,Name,Lauric acid,3893,200.3182187,2,4.5428,0,0.916666667,1,93956861.76,73915464.8,69218240.96,30167637.87,33145775.77,34314482.94
C1=CC(=C(C=C1CCC(=O)O)O)O,Name,"3,4-Dihydroxyphenylpropionic acid",348154,182.1736503,4,1.3906,0.260869565,0.222222222,1,29913233.46,25261008.95,8001255.38,10599669.1,2015960.718,1774623.801
,,,,,,,,,,7739305.273,4052320.802,4911610.974,4761391.454,3403364.187,6424372.583
CCC(C(=O)O)C(=O)O,Name,Ethylmalonic acid,11756,132.1148252,4,0.4739,0,0.6,2,184735.5813,274998.1255,624806.8786,648947.0676,453855.8937,588769.8944
,,,,,,,,,,16992804.61,11640830.23,7449318.788,7470198.544,8416250.923,8823039.334
CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)O)OC2=O)O,Name,Gibberellin A4,92109,332.3915848,5,1.6733,0.354166667,0.789473684,1,16588809.47,326387333,137147243.8,8291465.743,42153539.01,29847521.92
CC(CO)(CO)C(=O)O,Name,"2,2-Bis(hydroxymethyl)propionic acid",78501,134.1307067,4,-0.865,0,0.8,1,47844795.57,15014575.68,18003777.95,13725321.13,14421191.39,11658444.59
CCC=CCC=CCC=CCCCCCCCC(=O)OC,Name,Methyl linolenate,5319706,292.456896,2,6.1972,0,0.631578947,0,16381259.95,9767237.45,10829185.05,5488257.74,4856306.264,6193330.098
CCCC=CC#CCC=CCCCCCCCC(=O)O,Name,"14,15-Dehydrocrepenynic acid",14427323,276.4143971,2,6.0688,0,0.6875,1,46359693.02,10100214.06,4600780.869,23186808.29,7984544.562,6537750.681
C1=CC(=CC=C1CCO)O,Name,Tyrosol,10393,138.1641046,2,1.2793,0.3,0.25,0,108492080.5,597714.4749,586276.6952,5632733.169,711125.5424,699405.3335
,,,,,,,,,,11025093.68,7137193.848,15939337.91,7161950.823,6261969.651,9952837.126
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4O)C,Name,11-keto Testosterone (CRM),4288904,302.4086564,3,1.9812,0.354166667,0.789473684,0,75319371.41,28564216.69,23538804.3,65916794.48,42736489.93,36015509.51
C(C(C(C(C(=O)O)O)O)O)O,Name,D-Xylonic acid,6602431,166.1295166,6,-2.2206,0,0.8,1,19615476.77,10964285.65,15156374.35,8524321.057,17586706.33,12100215.49
CCCCC#CC1=CC=C(O1)C(=O)O,Name,5-hex-1-ynyl-2-furoic acid,605985,192.2115987,2,3.5662,0.192307692,0.444444444,1,1578598.426,1305274.898,1808813.516,1432322.699,1397980.38,1468394.962
CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O,Name,Patchouli alcohol,10955174,222.366903,1,3.4272,0.261904762,1,0,21483741.59,5027010.294,2689898.815,3506981.295,2427268.666,1439617.791
CCCCCCCCCCCCC(C(=O)O)O,Name,2-Hydroxymyristic acid,1563,244.3708584,3,4.7747,0,0.928571429,1,47269065.31,95073311.65,52652477.52,71146440.86,59107682.29,45229088.48
CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O,Name,Asperulosid,51346168,414.3613969,11,-2.5492,0.352941176,0.666666667,0,2062164.297,973162.1318,605031.8378,1536807.668,700046.0867,571152.5892
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C,Name,ST 27:1;O;S,4259412,466.7188486,4,6.7968,0.217948718,0.925925926,1,672447.9112,814687.9427,724686.2981,1184831.584,1192926.262,1017529.509
,,,,,,,,,,867534.3271,1151873.797,16136024.02,865400.2743,8313374.941,1061138.474
C1=CC(=CC=C1[N+](=O)[O-])O,Name,4-Nitrophenol,980,139.1090371,1,1.457,0.4,0,0,8771549.509,58483432.44,28085051.41,232448939.3,100518900.1,70834226.24
CCCCCCCCCCCCCCCCCC(=O)O,Name,Stearic acid,5281,284.4779231,2,7.28,0,0.944444444,1,35190339.44,56936566.21,46566714.44,38399760.15,34017179.42,55527590.99
CCCCCCCC(CC(=O)O)O,Name,3-Hydroxydecanoic acid,26612,188.2643888,3,2.5285,0,0.9,1,37309380.96,42875403.73,43071934.42,32627091.22,35543717.02,37209314.98
,,,,,,,,,,11233195.2,8563652.534,5303631.747,4788397.047,3598024.647,3620468.11
,,,,,,,,,,19293571.71,15084734.39,5468700.564,51716984.63,43226970.18,33621261.72
CC(C)(CC(=O)O)O,Name,3-Hydroxy-3-methylbutanoic acid,69362,118.1313018,3,-0.0712,0,0.8,1,13086811.87,2875085.366,1315843.139,2697791.837,695734.3435,622991.8406
CCCCCC(C=CC1C2CC(C1CCCCCCC(=O)O)OO2)O,Name,Prostaglandin H1,5283048,354.4817282,5,5.1565,0.118644068,0.85,1,4558221.088,26131326.83,3881157.256,20945285.6,12704449.09,3741350.723
COC1=C(C=C2C(=C1)C=CC(=O)O2)O,Name,Scopoletin,5280460,192.1685047,2,1.8856,0.454545455,0.1,0,39193157.22,13612668.35,5933409.19,26261976.86,10123631.15,2733496.561
CCOC(=O)C=CC1=CC(=C(C=C1)O)OC,Name,Ethyl ferulate,736681,222.237621,3,2.2182,0.2,0.25,0,1047172.852,4159999.134,2532581.792,835221.1285,705023.2316,653447.753
C1=CC(=CC=C1COC(=O)CC(CC(=O)O)(C(=O)O)O)OC2C(C(C(C(O2)CO)O)O)O,Name,Parishin E,91973797,460.3868242,12,-1.7323,0.232142857,0.526315789,2,400069.807,468445.3968,412723.4999,346376.8422,407055.3813,354822.6613
CCOC(=O)C=CC1=CC=C(C=C1)O,Name,p-Coumaric acid ethyl ester,676946,192.2115987,3,2.2346,0.230769231,0.181818182,0,352676.7474,416897.9307,346120.8082,387702.0935,367829.5672,584743.1209
C(CCCCCC(=O)O)CCCCCO,Name,12-Hydroxydodecanoic acid,79034,216.3176236,3,3.3171,0,0.916666667,1,11574253.53,9843929.457,5190660.14,10353729.52,7740966.686,25377893.13
,,,,,,,,,,4387192.71,2102340.769,1370955.855,2998340.503,1066382.336,1066829.387
C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C(C(=C(C=C2)O)O)C=CC3=CC(=C(C=C3)O)O)O)O,Name,Salvianolic acid A,5281793,494.4478792,10,4.1379,0.448275862,0.076923077,1,303262.0902,17136422.22,9122004.788,171228705.1,76417349.34,63469401.9
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,Name,Naringenin,439246,272.2533521,4,2.2977,0.5,0.133333333,0,19263294.56,1580524.244,12349784.31,2189396.863,3241307.04,19605963.75
CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O,Name,Ginkgolide B,11973122,424.3993453,10,-0.7464,0.351851852,0.85,0,10269571.43,180802387.9,55499944.96,6721269.016,35106989.52,25948000.17
C1=CC(=CC=C1C#N)NC2=NC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],Name,4-((5-(4-Nitrophenyl)oxazol-2-yl)amino)benzonitrile,162640026,306.2762095,3,3.4022,0.545454545,0,0,1887259.55,1884526.801,1809166.613,1472931.759,1905915.446,1857107.524
C(C1C(C(C(C(=O)O1)O)O)O)O,Name,"D-Glucono-1,5-lactone",7027,178.1402525,6,-2.1223,0.272727273,0.833333333,0,13868422.16,168243.3781,516356.0679,319779.4724,257775.6066,337410.1318
CC12C(CC3=CC4=C(C=C3C1N(CC5=C2C=CC6=C5OCO6)C)OCO4)O,Name,Corynoline,177014,367.3959375,2,2.7324,0.5,0.428571429,0,5350479.255,399388.8382,2294579.337,4338510.288,3255342.529,3389467.5
COC1=C(C=C(C=C1)CC=C)OC,Name,Methyl Eugenol,7127,178.2280753,0,2.8051,0.222222222,0.272727273,0,38448791.98,58286098.27,36596255.51,32789397.35,22167594.04,23172961.55
CC=CC=CC(=O)O,Name,Sorbic acid,643460,112.1267513,2,1.3378,0,0.166666667,1,529833.2491,11433977.5,611327.4814,617159.8572,567208.4166,643843.1909
C(C(C(C(C(C(=O)O)O)O)O)O)O,Name,D-Gluconic acid,10690,196.1555389,7,-2.7313,0,0.833333333,1,64814422.65,59817063.72,54510633.87,37257902.63,22418320.42,8301290.359
,,,,,,,,,,2558475.955,1345528.105,1298833.52,2287194.858,1599213.258,1665045.893
CC1C(=O)C(=C(O1)C)O,Name,"4-Hydroxy-2,5-dimethyl-3(2H)furanone",19309,128.1261562,3,-0.1314,0.294117647,0.5,0,8720665.855,2968340.42,3239112.214,4400494.443,4509479.06,6084637.436
CC1=CC(=C(C(=C1)C)O)C,Name,"2,4,6-Trimethylphenol",10698,136.191317,1,3.0212,0.272727273,0.333333333,0,42609405.76,56111952.45,45821653.42,29582424.31,24802730.02,31814793
COC1=CC=CC=C1CC(=O)C2=CN(C3=CC=CC=C32)CCCCC(=O)O,Name,JWH 250 N-pentanoic acid metabolite,86691092,365.42315,3,4.2337,0.34,0.272727273,1,8027731.155,12042423.33,6791557.503,20388783.84,88112286.66,72361475.38
CC1C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O,Name,8-Epiloganic acid,158144,376.3564017,10,-2.3316,0.32,0.8125,1,1072801.574,1148588.675,982293.3436,857498.3801,1552721.267,1396677.816
CCCC1=CC(=C2C=CC(OC2=C1)(C)CCC=C(C)C)O,Name,Cannabichromevarin,6451726,286.4092515,1,5.6427,0.212765957,0.473684211,0,636006.0934,680936.1709,582348.6535,508364.4619,651212.2593,663127.8018
CC(=O)C1=CC(=C(C=C1)O)C(=O)O,Name,5-Acetylsalicylic acid,83151,180.1577688,4,0.9069,0.285714286,0.111111111,1,15161248.51,2681900.353,886495.8507,1592097.879,1603134.773,1440803.71
,,,,,,,,,,13451818.43,36489756.73,28485456.19,16753162.87,24110503.11,18123935.33
CC1=C(C=CO1)SSC2=C(OC=C2)C,Name,Bis(2-methyl-3-furyl)disulphide,526624,226.3177463,0,3.0376,0.5,0.2,0,46791174.99,29345586.66,13848382.48,137984403.2,29542599.71,15170722.08
COC1=C(C=CC(=C1)C(=O)OC)O,Name,Methyl vanillate,19844,182.1736503,3,1.4016,0.260869565,0.222222222,0,346712.2822,524123.5825,340267.217,1792480.179,1338683.5,574853.9519
C1=C(NC=N1)CC(=O)O,Name,Imidazoleacetic acid,96215,126.1135403,3,-0.3522,0.333333333,0.2,1,12383851.87,10341516.77,15464929.34,12251800.2,12859910.47,12632830.47
CC(CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C1(C(C(=O)C3=C2C(=O)CC4C3(CCC(C4(C)C)O)C)OC(=O)C)C)C,Name,Ganoderic acid H,73657194,572.6875862,9,2.124,0.2,0.75,1,841317.9044,1247985.04,1043565.767,845710.2305,1280922.107,928155.7761
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,Name,methadone-d9,101395619,309.4459623,2,4.3197,0.26,0.380952381,0,774945.7994,16232571.33,10042861.49,12119756.68,11942345.99,6182971.926
,,,,,,,,,,69736934.15,26378229.19,67277699.49,8186564.755,89828529.04,142538941.5
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,Name,(+)-Usniacin,442614,344.3161327,6,0.7314,0.317073171,0.277777778,0,1807302.04,1185440.78,1688683.61,1273216.424,1363701.162,1642573.417
,,,,,,,,,,6811435.31,6430186.532,4355140.959,13763736.81,10026519.1,8465650.594
CCCC1C(C(C=CCCC(C(=O)O1)O)O)O,Name,"3,8,9-trihydroxy-10-propyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one",75110872,244.2846705,5,0.991,0.27027027,0.75,0,4168445.268,16231510.53,8741748.393,10402185.14,15759248.91,5843756.872
CC(C(=O)O)NC(=O)C,Name,N-Acetylalanine,88064,131.1300643,4,-0.5792,0,0.6,1,46298850.11,4954307.067,14441094.82,2953691.331,2689758.453,19327929.26
C1C(C(C(C(O1)CO)O)O)O,Name,"1,5-Anhydro-D-glucitol",64960,164.1567291,5,-2.1737,0.260869565,1,0,5556867.344,7079741.468,4343950.865,4872426.147,5267561.951,4443329.082
COC1=C(C=CC(=C1)CO)O,Name,Vanillyl alcohol,62348,154.1635095,2,0.9417,0.285714286,0.25,0,5124352.103,6083933.185,3382924.424,20455533.39,10563345.11,15157083.51
CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)O)O,Name,2-Hydroxyestradiol,247304,288.382039,3,3.5453,0.377777778,0.666666667,0,8741994.613,6315840.737,9660026.039,10852717.39,8405387.589,4542118.183
CC12CCC3C(C1CC=C2)CCC4=C3C=CC(=C4)O,Name,"Estra-1(10),2,4,16-tetraen-3-ol",101988,254.3673477,1,4.47,0.414634146,0.555555556,0,44557663.32,41001755.67,21335267.14,8799817.548,18507370.26,15480528.14
CC(CC(=O)O)C(=O)O,Name,Methylsuccinic acid,10349,132.1148252,4,0.0525,0,0.6,2,18484417.83,8926746.626,4941586.241,18204562.37,14465889.4,11786633.38
COC1=CC=C(C=C1)C=O,Name,p-Anisaldehyde,31244,136.1482231,1,1.573,0.333333333,0.125,0,12878993.36,16346482.78,11035983.61,11419737.02,13828177.15,9620488.49
CC(=CC(=O)O)C(=O)O,Name,Citraconic acid,643798,130.0989437,4,0.4346,0,0.2,2,20571722.05,12094715.9,16573900.54,13456349.52,13361752.02,15248031.57
CC12CCC3C(C1CCC2C(=O)COC4C(C(C(C(O4)CO)O)O)O)CCC5=CC(=O)CCC35C,Name,Deoxycorticosterone 21-glucoside,630295,492.6027388,8,1.3749,0.346666667,0.851851852,0,11156782.51,10899355.99,14111080.51,12794454.31,13120969.55,12567880.01
CCCCCCCC1C(O1)CC#CC#CC(C=C)O,Name,Panaxydol,126312,260.3718982,2,4.6881,0.069767442,0.846153846,0,6257417.395,35280890.37,24908151.5,34618347.81,23272942.57,19294579.12
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,Name,AICA ribonucleotide,65110,338.2115483,11,-3.7233,0.27027027,0.555555556,2,20273369.17,5070151.637,1660331.748,2564956.358,2736962.217,2721227.152
CCCCCC(=O)O,Name,Hexanoic acid,8892,116.1585143,2,1.8056,0,0.833333333,1,3790654.979,17096533.45,4105974.549,38193148.32,37345543.5,7578985.497
CC(CCCC(C=CC1C=CC(=O)C1CC=CCCCC(=O)O)O)O,Name,19(R)-hydroxy Prostaglandin A2,16061098,350.4499652,5,2.7412,0.090909091,0.6,1,3403875.06,5527327.544,4700149.629,2016907.178,10606687.21,56439485.33
C=C(CC(=O)O)C(=O)O,Name,Methylenesuccinic acid,811,130.0989437,4,0.0671,0,0.2,2,28980464.29,4675470.506,2345966.399,1615334.861,2090179.429,2036652.754
CCCCCC(=O)NCC(=O)O,Name,Hexanoylglycine,99463,173.2099165,4,1.0788,0,0.75,1,11026017.16,8929454.993,10529480.45,9124741.669,11170501,12175372.19
C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,Name,D-(-)-Salicin,439503,286.2783347,6,-0.9463,0.342105263,0.538461538,0,3716935.338,76170570.97,3266728.304,35564298.63,75032159.61,1090037.046
COC1=CC(=C(C=C1)CCC(=O)C2=CC=C(C=C2)O)OC,Name,Loureirin A,5319081,286.3230635,2,3.425,0.384615385,0.235294118,0,39152917.83,42598685.89,31694900.69,33332993.09,21123998.83,21189511.28
CC1=CC(=C(C(=C1)CC(C)(C)C(=O)O)C(=O)O)C,Name,"2-(2-carboxy-2-methylpropyl)-4,6-dimethylbenzoic acid",2803154,250.2908558,4,3.3816,0.166666667,0.428571429,2,944220.3435,512909.8788,462558.1228,3210034.576,3690688.014,4005354.037
